,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
4820,19,87,2.0,1.0,0.0,4,89,1.0,1.0,0,0.0,0.0,0.0,2.0,5,1.0,2.0,1.0,1.0,D
4821,19,67,1.0,0.0,1.0,8,55,1.0,0.0,0,1.0,2.0,1.0,2.0,4,0.0,0.0,0.0,0.0,D
4822,15,68,1.0,2.0,0.0,5,95,2.0,1.0,1,1.0,1.0,1.0,2.0,2,1.0,1.0,0.0,1.0,D
4823,20,97,2.0,0.0,1.0,6,93,0.0,1.0,1,2.0,2.0,0.0,2.0,1,0.0,1.0,2.0,0.0,C
4824,20,61,2.0,1.0,0.0,8,99,1.0,1.0,0,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
4825,21,79,1.0,1.0,1.0,8,95,2.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,2.0,0.0,1.0,D
4826,21,73,1.0,1.0,0.0,6,99,1.0,0.0,1,0.0,1.0,0.0,1.0,5,0.0,0.0,0.0,0.0,D
4827,25,87,1.0,1.0,0.0,8,94,2.0,1.0,0,1.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,C
4828,26,94,0.0,1.0,0.0,8,56,0.0,1.0,1,2.0,1.0,0.0,0.0,2,0.0,1.0,0.0,1.0,D
4829,14,74,2.0,1.0,1.0,7,72,2.0,0.0,2,1.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
4830,25,77,0.0,1.0,1.0,7,54,1.0,1.0,2,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,D
4831,13,99,1.0,1.0,1.0,10,77,0.0,1.0,0,1.0,2.0,1.0,0.0,3,0.0,1.0,1.0,1.0,D
4832,24,91,2.0,2.0,1.0,7,76,1.0,1.0,0,1.0,1.0,1.0,2.0,2,0.0,0.0,1.0,1.0,C
4833,24,96,2.0,2.0,1.0,7,96,1.0,1.0,1,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,C
4834,9,78,1.0,1.0,0.0,7,98,0.0,1.0,3,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4835,21,69,2.0,0.0,1.0,7,63,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
4836,17,76,1.0,1.0,1.0,8,79,0.0,0.0,1,0.0,1.0,0.0,1.0,4,1.0,2.0,2.0,1.0,D
4837,15,89,2.0,0.0,0.0,9,73,2.0,1.0,2,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
4838,28,64,1.0,1.0,1.0,7,77,1.0,1.0,1,2.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4839,16,71,2.0,0.0,1.0,6,77,0.0,1.0,4,1.0,1.0,0.0,1.0,5,1.0,1.0,1.0,0.0,D
4840,15,62,0.0,2.0,0.0,10,96,0.0,1.0,0,1.0,2.0,1.0,2.0,4,0.0,0.0,2.0,0.0,D
4842,24,93,1.0,2.0,0.0,4,56,0.0,1.0,4,0.0,2.0,0.0,0.0,2,0.0,2.0,1.0,1.0,C
4843,19,61,2.0,0.0,1.0,10,67,0.0,0.0,1,1.0,1.0,0.0,2.0,6,0.0,2.0,0.0,1.0,D
4844,27,87,2.0,1.0,1.0,9,88,1.0,1.0,1,0.0,2.0,0.0,2.0,4,1.0,1.0,0.0,0.0,C
4845,23,97,1.0,2.0,0.0,9,84,0.0,1.0,1,2.0,1.0,0.0,2.0,3,1.0,0.0,2.0,1.0,C
4846,7,69,0.0,1.0,0.0,9,82,0.0,1.0,1,1.0,2.0,1.0,2.0,3,0.0,2.0,0.0,1.0,D
4847,17,88,1.0,2.0,1.0,10,100,1.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,2.0,0.0,1.0,C
4848,17,99,1.0,1.0,0.0,5,67,0.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,2.0,2.0,0.0,D
4850,4,69,1.0,2.0,1.0,6,99,1.0,1.0,0,1.0,2.0,0.0,1.0,2,0.0,0.0,1.0,0.0,D
4851,35,64,1.0,0.0,0.0,6,85,2.0,1.0,2,1.0,2.0,1.0,1.0,2,0.0,0.0,1.0,0.0,D
4852,23,66,1.0,2.0,1.0,7,82,2.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4853,21,88,2.0,0.0,0.0,6,58,1.0,1.0,3,2.0,1.0,1.0,1.0,4,0.0,1.0,0.0,0.0,C
4854,27,89,1.0,1.0,0.0,5,62,1.0,1.0,0,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
4855,34,87,1.0,0.0,0.0,6,69,2.0,1.0,3,0.0,1.0,1.0,1.0,2,0.0,1.0,1.0,0.0,C
4856,25,73,1.0,0.0,1.0,7,73,1.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4857,26,67,1.0,1.0,0.0,9,75,1.0,1.0,2,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
4858,21,83,1.0,1.0,0.0,6,95,2.0,1.0,4,2.0,2.0,0.0,1.0,2,0.0,0.0,2.0,1.0,C
4859,19,79,1.0,2.0,1.0,8,55,1.0,1.0,3,1.0,1.0,1.0,1.0,4,1.0,2.0,0.0,0.0,D
4860,17,89,0.0,1.0,1.0,5,62,2.0,1.0,2,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,1.0,D
4861,15,78,1.0,2.0,0.0,4,57,2.0,1.0,2,1.0,2.0,0.0,0.0,2,0.0,0.0,0.0,1.0,D
4862,16,74,1.0,0.0,1.0,7,87,1.0,1.0,0,0.0,0.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
4863,12,72,0.0,0.0,1.0,6,99,2.0,1.0,0,0.0,1.0,0.0,2.0,4,0.0,1.0,2.0,1.0,D
4864,20,68,1.0,2.0,1.0,6,95,1.0,1.0,0,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
4865,10,71,1.0,2.0,1.0,6,86,1.0,1.0,1,1.0,0.0,0.0,0.0,2,1.0,2.0,0.0,0.0,D
4866,21,64,0.0,2.0,1.0,6,51,0.0,1.0,0,2.0,0.0,0.0,0.0,3,0.0,1.0,1.0,1.0,D
4867,20,74,0.0,1.0,1.0,6,67,2.0,1.0,0,1.0,1.0,1.0,0.0,4,1.0,1.0,1.0,1.0,D
4869,17,67,2.0,0.0,0.0,5,83,2.0,1.0,3,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
4870,38,90,2.0,1.0,1.0,4,60,0.0,1.0,2,0.0,1.0,0.0,1.0,4,0.0,1.0,1.0,0.0,C
4871,28,73,0.0,1.0,1.0,4,73,1.0,1.0,2,2.0,2.0,0.0,2.0,2,0.0,2.0,0.0,1.0,C
4873,21,89,0.0,1.0,0.0,7,76,1.0,1.0,3,2.0,1.0,0.0,2.0,2,0.0,0.0,2.0,1.0,D
4874,16,83,1.0,2.0,1.0,9,95,1.0,1.0,2,0.0,2.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
4876,12,61,1.0,1.0,1.0,7,81,1.0,1.0,2,2.0,1.0,0.0,1.0,3,0.0,1.0,2.0,0.0,D
4877,23,90,2.0,1.0,1.0,7,62,1.0,1.0,3,1.0,0.0,1.0,2.0,2,0.0,2.0,1.0,0.0,C
4879,26,94,2.0,0.0,1.0,5,53,0.0,1.0,0,0.0,2.0,0.0,1.0,2,0.0,0.0,0.0,0.0,D
4880,26,67,0.0,2.0,1.0,6,81,2.0,1.0,4,0.0,2.0,0.0,1.0,3,1.0,1.0,0.0,0.0,D
4881,28,73,0.0,1.0,1.0,7,63,0.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4882,15,67,1.0,2.0,1.0,4,94,2.0,1.0,1,1.0,1.0,1.0,2.0,5,0.0,0.0,2.0,0.0,D
4883,23,84,0.0,0.0,1.0,9,56,0.0,0.0,1,1.0,2.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
4884,24,88,2.0,2.0,0.0,9,71,1.0,1.0,2,2.0,2.0,0.0,0.0,3,0.0,0.0,0.0,1.0,C
4885,17,73,1.0,0.0,0.0,4,59,2.0,1.0,2,0.0,2.0,1.0,0.0,4,0.0,0.0,1.0,1.0,D
4886,15,82,1.0,2.0,1.0,6,90,2.0,0.0,2,2.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4887,30,88,1.0,1.0,1.0,7,68,0.0,1.0,1,1.0,2.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
4888,21,77,1.0,0.0,1.0,8,59,1.0,1.0,3,0.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,D
4889,24,94,0.0,1.0,0.0,9,86,2.0,1.0,2,0.0,1.0,0.0,1.0,3,0.0,1.0,0.0,1.0,C
4890,15,91,1.0,0.0,1.0,6,91,0.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
4891,13,63,1.0,1.0,0.0,10,73,0.0,1.0,2,0.0,2.0,0.0,0.0,3,0.0,2.0,1.0,0.0,D
4892,17,85,2.0,2.0,1.0,7,69,1.0,1.0,4,0.0,2.0,1.0,1.0,2,0.0,0.0,0.0,1.0,C
4894,14,82,1.0,1.0,1.0,8,83,1.0,1.0,0,1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
4895,20,98,0.0,2.0,1.0,7,83,1.0,0.0,0,0.0,1.0,0.0,1.0,3,0.0,0.0,2.0,1.0,D
4896,10,95,2.0,1.0,0.0,7,64,2.0,1.0,4,0.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,C
4897,13,76,0.0,1.0,1.0,10,97,2.0,1.0,4,0.0,0.0,0.0,1.0,3,0.0,1.0,1.0,0.0,D
4898,24,72,2.0,2.0,0.0,7,61,1.0,1.0,3,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
4899,24,69,1.0,0.0,1.0,6,69,1.0,1.0,0,0.0,2.0,1.0,1.0,4,0.0,1.0,0.0,0.0,D
4900,18,81,0.0,1.0,1.0,6,64,1.0,1.0,1,1.0,1.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
4901,14,65,1.0,2.0,1.0,9,97,0.0,1.0,3,0.0,2.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
4902,14,82,2.0,0.0,1.0,8,91,2.0,1.0,1,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
4903,18,60,1.0,2.0,0.0,5,91,0.0,1.0,2,0.0,1.0,0.0,0.0,4,1.0,0.0,0.0,0.0,D
4904,24,73,1.0,1.0,1.0,5,50,0.0,1.0,1,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
4905,26,69,0.0,0.0,1.0,7,84,1.0,1.0,0,1.0,1.0,1.0,1.0,3,1.0,0.0,1.0,0.0,D
4906,17,99,1.0,1.0,1.0,8,62,1.0,1.0,3,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
4907,13,89,0.0,2.0,1.0,6,98,1.0,1.0,0,1.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,D
4908,22,74,2.0,2.0,0.0,4,77,0.0,1.0,0,2.0,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,D
4909,15,64,2.0,1.0,0.0,5,78,1.0,1.0,2,0.0,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0,D
4910,17,81,2.0,0.0,1.0,9,68,2.0,1.0,1,0.0,0.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
4911,28,69,0.0,1.0,0.0,8,77,1.0,1.0,3,1.0,1.0,0.0,1.0,4,0.0,1.0,1.0,1.0,D
4912,25,81,1.0,1.0,0.0,9,87,0.0,1.0,1,0.0,2.0,1.0,0.0,1,0.0,2.0,1.0,1.0,D
4913,21,93,0.0,2.0,1.0,9,78,0.0,1.0,1,1.0,0.0,0.0,1.0,2,1.0,0.0,2.0,0.0,D
4914,12,85,1.0,2.0,1.0,6,82,1.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,0.0,2.0,0.0,D
4915,21,85,2.0,2.0,1.0,6,74,1.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,C
4916,26,82,1.0,1.0,1.0,7,86,1.0,1.0,0,0.0,2.0,0.0,1.0,2,1.0,2.0,0.0,0.0,D
4917,18,97,2.0,0.0,1.0,8,95,2.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,2.0,1.0,0.0,C
4918,28,97,2.0,0.0,1.0,9,53,0.0,1.0,0,0.0,1.0,1.0,0.0,3,0.0,1.0,1.0,1.0,C
4919,28,81,1.0,1.0,1.0,10,55,1.0,1.0,2,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,D
4920,30,72,1.0,1.0,0.0,8,84,1.0,1.0,1,0.0,2.0,1.0,2.0,1,0.0,0.0,0.0,0.0,D
4921,22,78,0.0,2.0,1.0,8,69,2.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,1.0,D
4922,24,67,1.0,1.0,0.0,10,64,0.0,1.0,1,0.0,1.0,0.0,2.0,2,1.0,1.0,2.0,1.0,D
4923,28,85,1.0,0.0,0.0,7,59,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,2.0,2.0,0.0,D
4924,23,80,2.0,1.0,0.0,9,79,1.0,1.0,1,1.0,2.0,0.0,0.0,2,0.0,2.0,0.0,0.0,D
4925,17,64,1.0,2.0,1.0,8,67,1.0,1.0,3,0.0,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
4926,17,68,1.0,2.0,1.0,8,75,1.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
4927,21,79,2.0,0.0,1.0,7,98,2.0,1.0,2,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,D
4928,12,96,2.0,2.0,0.0,5,88,2.0,1.0,0,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,1.0,C
4929,19,83,2.0,1.0,0.0,8,90,0.0,1.0,3,0.0,1.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
4930,27,87,1.0,1.0,1.0,8,56,1.0,1.0,3,1.0,2.0,0.0,1.0,3,0.0,2.0,0.0,0.0,C
4931,7,74,1.0,1.0,1.0,6,66,0.0,1.0,1,0.0,2.0,1.0,2.0,2,0.0,0.0,0.0,1.0,D
4932,29,83,1.0,1.0,0.0,7,55,2.0,1.0,2,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,1.0,D
4933,27,78,1.0,1.0,0.0,6,98,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,2.0,0.0,D
4934,17,86,0.0,1.0,0.0,6,84,2.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
4935,23,62,1.0,1.0,0.0,6,51,1.0,1.0,5,2.0,1.0,0.0,0.0,2,0.0,1.0,0.0,0.0,D
4936,20,80,2.0,0.0,1.0,5,74,1.0,1.0,2,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,1.0,D
4937,27,72,1.0,1.0,0.0,6,63,1.0,1.0,1,2.0,1.0,1.0,0.0,5,0.0,1.0,1.0,1.0,D
4938,26,73,1.0,2.0,0.0,8,77,1.0,1.0,0,1.0,2.0,1.0,2.0,2,0.0,1.0,2.0,0.0,D
4939,12,98,0.0,1.0,0.0,9,59,0.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,2.0,0.0,1.0,D
4940,24,67,0.0,1.0,1.0,10,53,1.0,1.0,0,1.0,1.0,0.0,2.0,3,1.0,1.0,0.0,1.0,D
4941,19,72,1.0,0.0,0.0,6,66,1.0,1.0,0,1.0,2.0,1.0,1.0,2,0.0,2.0,0.0,0.0,D
4942,20,80,1.0,0.0,0.0,9,65,2.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,1.0,2.0,0.0,D
4943,16,95,2.0,1.0,1.0,8,86,1.0,1.0,0,0.0,0.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
4944,30,77,1.0,0.0,1.0,7,74,1.0,1.0,3,2.0,1.0,1.0,1.0,3,0.0,2.0,1.0,0.0,C
4945,26,90,1.0,1.0,0.0,8,65,2.0,1.0,3,1.0,2.0,1.0,2.0,2,0.0,0.0,0.0,1.0,C
4947,12,72,1.0,1.0,1.0,6,54,0.0,1.0,3,0.0,1.0,0.0,2.0,2,0.0,2.0,0.0,0.0,D
4948,18,76,2.0,2.0,0.0,6,83,1.0,1.0,1,2.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
4949,23,74,1.0,2.0,1.0,6,57,0.0,0.0,1,2.0,2.0,1.0,1.0,3,0.0,1.0,0.0,0.0,D
4950,21,93,1.0,0.0,0.0,6,64,1.0,1.0,2,0.0,1.0,0.0,2.0,4,0.0,2.0,1.0,0.0,D
4951,28,62,1.0,1.0,0.0,9,64,2.0,1.0,1,0.0,1.0,1.0,0.0,2,0.0,2.0,0.0,0.0,D
4952,25,72,2.0,0.0,1.0,6,73,2.0,1.0,4,1.0,2.0,0.0,1.0,4,0.0,1.0,1.0,0.0,D
4953,26,87,1.0,1.0,0.0,6,98,2.0,1.0,0,1.0,2.0,0.0,0.0,4,0.0,1.0,1.0,0.0,C
4954,22,83,1.0,0.0,1.0,7,66,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
4955,12,77,0.0,1.0,0.0,7,64,0.0,1.0,2,2.0,2.0,0.0,2.0,4,0.0,1.0,1.0,1.0,D
4956,19,82,2.0,1.0,1.0,6,58,0.0,1.0,2,1.0,2.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
4957,26,68,2.0,0.0,1.0,10,70,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
4958,20,77,0.0,0.0,0.0,6,59,0.0,1.0,1,2.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,D
4959,23,80,2.0,1.0,0.0,7,57,0.0,1.0,2,1.0,2.0,0.0,0.0,2,0.0,2.0,1.0,1.0,D
4960,18,96,1.0,1.0,1.0,4,93,1.0,1.0,0,1.0,2.0,0.0,2.0,4,0.0,1.0,0.0,1.0,C
4961,14,70,1.0,2.0,1.0,7,53,0.0,1.0,0,1.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,D
4962,19,95,0.0,0.0,1.0,5,86,1.0,1.0,0,2.0,1.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
4963,22,86,2.0,1.0,0.0,6,60,2.0,1.0,0,2.0,2.0,0.0,1.0,3,0.0,2.0,0.0,0.0,C
4964,16,61,0.0,1.0,1.0,4,51,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,E
4965,19,89,2.0,1.0,1.0,6,90,2.0,1.0,0,0.0,2.0,1.0,0.0,4,0.0,1.0,1.0,1.0,C
4966,14,61,0.0,1.0,0.0,7,85,2.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
4967,27,100,2.0,1.0,0.0,7,67,1.0,1.0,1,2.0,2.0,0.0,1.0,3,0.0,1.0,1.0,0.0,C
4968,18,95,0.0,2.0,1.0,6,54,2.0,1.0,0,1.0,2.0,1.0,0.0,3,0.0,1.0,1.0,0.0,D
4969,29,72,1.0,1.0,0.0,7,68,0.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
4970,29,70,1.0,0.0,0.0,6,59,2.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,2.0,2.0,0.0,D
4972,14,74,1.0,1.0,0.0,7,76,2.0,1.0,1,0.0,2.0,0.0,1.0,2,0.0,0.0,2.0,1.0,D
4973,7,75,1.0,1.0,0.0,7,98,0.0,0.0,1,0.0,2.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
4974,11,73,2.0,0.0,1.0,7,68,2.0,1.0,3,0.0,2.0,1.0,1.0,3,0.0,1.0,1.0,1.0,D
4975,12,85,1.0,1.0,1.0,6,78,2.0,1.0,3,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
4976,28,67,1.0,1.0,0.0,8,60,2.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
4977,21,94,1.0,0.0,1.0,8,90,0.0,1.0,1,1.0,1.0,0.0,2.0,4,0.0,2.0,0.0,1.0,C
4978,22,92,1.0,1.0,1.0,7,52,0.0,0.0,1,1.0,1.0,1.0,0.0,3,0.0,2.0,0.0,1.0,D
4979,7,79,0.0,2.0,1.0,9,85,1.0,1.0,0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
4980,13,94,2.0,2.0,1.0,7,70,1.0,1.0,1,1.0,1.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
4981,25,70,1.0,1.0,1.0,7,79,0.0,1.0,3,2.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
4982,22,61,2.0,1.0,1.0,7,80,2.0,1.0,3,1.0,2.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
4983,19,85,1.0,1.0,1.0,7,86,1.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,1.0,1.0,1.0,D
4984,23,78,2.0,2.0,1.0,6,60,1.0,1.0,2,2.0,2.0,0.0,2.0,4,0.0,0.0,2.0,0.0,C
4985,30,83,0.0,1.0,1.0,4,77,1.0,1.0,0,0.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
4986,19,96,0.0,1.0,0.0,7,71,1.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,2.0,1.0,0.0,C
4987,20,99,1.0,0.0,0.0,8,64,0.0,1.0,1,2.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
4988,21,85,2.0,1.0,1.0,5,75,0.0,1.0,1,2.0,2.0,0.0,2.0,2,0.0,0.0,1.0,1.0,C
4990,7,63,0.0,1.0,0.0,5,97,1.0,1.0,1,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,E
4991,24,66,1.0,1.0,0.0,6,64,1.0,0.0,0,1.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
4992,19,89,2.0,2.0,1.0,10,94,1.0,1.0,0,2.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,C
4993,23,77,0.0,2.0,1.0,8,94,1.0,1.0,0,2.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,C
4994,16,78,0.0,2.0,0.0,7,62,1.0,1.0,0,2.0,2.0,0.0,0.0,1,0.0,0.0,2.0,1.0,D
4995,20,72,2.0,1.0,1.0,7,80,1.0,1.0,1,0.0,2.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
4996,24,84,2.0,2.0,0.0,9,93,1.0,1.0,3,2.0,1.0,0.0,1.0,4,0.0,0.0,2.0,0.0,C
4998,25,85,2.0,2.0,0.0,9,68,1.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,2.0,2.0,1.0,C
4999,15,67,0.0,1.0,1.0,6,83,0.0,1.0,3,1.0,0.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
5000,17,63,1.0,1.0,1.0,8,59,1.0,1.0,1,0.0,2.0,0.0,2.0,1,0.0,2.0,1.0,0.0,D
5001,17,73,1.0,0.0,0.0,6,58,1.0,1.0,4,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,0.0,D
5002,9,69,2.0,2.0,1.0,10,92,1.0,1.0,2,0.0,1.0,1.0,1.0,3,0.0,2.0,0.0,0.0,D
5003,18,96,2.0,0.0,1.0,7,52,0.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
5004,24,62,2.0,1.0,1.0,5,90,0.0,1.0,0,2.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
5005,12,67,1.0,1.0,1.0,8,65,0.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
5006,26,82,0.0,0.0,1.0,9,74,2.0,1.0,2,1.0,1.0,0.0,0.0,5,0.0,0.0,1.0,1.0,D
5007,23,79,1.0,2.0,0.0,9,77,1.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
5008,16,62,1.0,1.0,0.0,7,88,1.0,1.0,1,0.0,2.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
5009,19,60,1.0,0.0,0.0,8,94,2.0,1.0,1,0.0,0.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
5010,30,100,2.0,2.0,1.0,6,90,0.0,1.0,0,1.0,0.0,0.0,2.0,2,1.0,0.0,0.0,0.0,C
5011,24,86,1.0,1.0,1.0,8,79,1.0,0.0,0,0.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
5012,20,75,0.0,2.0,0.0,8,67,1.0,1.0,1,2.0,0.0,0.0,2.0,4,0.0,1.0,1.0,0.0,D
5014,20,71,2.0,1.0,0.0,5,52,2.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
5015,17,74,1.0,1.0,1.0,7,62,1.0,1.0,2,2.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
5016,7,86,2.0,1.0,0.0,7,68,1.0,1.0,5,0.0,1.0,0.0,2.0,4,0.0,2.0,1.0,0.0,D
5017,32,95,1.0,1.0,1.0,7,66,2.0,1.0,5,2.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,C
5018,21,67,0.0,2.0,1.0,7,55,2.0,1.0,2,2.0,2.0,1.0,2.0,3,0.0,0.0,1.0,1.0,D
5019,22,94,0.0,0.0,0.0,9,53,2.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
5020,20,65,2.0,1.0,1.0,8,71,0.0,1.0,2,0.0,1.0,1.0,1.0,3,1.0,1.0,0.0,1.0,D
5021,16,69,1.0,2.0,1.0,4,54,1.0,1.0,4,0.0,0.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
5022,19,61,2.0,1.0,0.0,10,64,1.0,1.0,3,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
5023,10,66,1.0,1.0,0.0,4,74,0.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,E
5024,34,97,1.0,1.0,0.0,8,60,1.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,C
5025,13,78,1.0,0.0,1.0,5,54,0.0,1.0,2,0.0,2.0,0.0,2.0,3,1.0,1.0,0.0,0.0,D
5026,14,63,0.0,0.0,1.0,9,72,1.0,1.0,3,0.0,0.0,0.0,2.0,4,1.0,0.0,0.0,1.0,E
5027,17,98,1.0,2.0,1.0,7,72,2.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
5028,28,95,1.0,1.0,0.0,8,96,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,C
5029,20,90,2.0,1.0,1.0,4,56,1.0,1.0,0,0.0,2.0,1.0,2.0,1,0.0,0.0,1.0,0.0,D
5030,13,97,1.0,1.0,1.0,8,81,1.0,1.0,3,0.0,1.0,0.0,1.0,1,0.0,0.0,2.0,0.0,D
5031,28,69,1.0,1.0,1.0,8,66,1.0,1.0,0,0.0,1.0,0.0,2.0,6,0.0,1.0,2.0,0.0,D
