Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
7,63,0.0,1.0,0.0,5,97,1.0,1.0,1,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,E
24,66,1.0,1.0,0.0,6,64,1.0,0.0,0,1.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
19,89,2.0,2.0,1.0,10,94,1.0,1.0,0,2.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,C
23,77,0.0,2.0,1.0,8,94,1.0,1.0,0,2.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,C
16,78,0.0,2.0,0.0,7,62,1.0,1.0,0,2.0,2.0,0.0,0.0,1,0.0,0.0,2.0,1.0,D
20,72,2.0,1.0,1.0,7,80,1.0,1.0,1,0.0,2.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
24,84,2.0,2.0,0.0,9,93,1.0,1.0,3,2.0,1.0,0.0,1.0,4,0.0,0.0,2.0,0.0,C
25,85,2.0,2.0,0.0,9,68,1.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,2.0,2.0,1.0,C
15,67,0.0,1.0,1.0,6,83,0.0,1.0,3,1.0,0.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
17,63,1.0,1.0,1.0,8,59,1.0,1.0,1,0.0,2.0,0.0,2.0,1,0.0,2.0,1.0,0.0,D
17,73,1.0,0.0,0.0,6,58,1.0,1.0,4,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,0.0,D
9,69,2.0,2.0,1.0,10,92,1.0,1.0,2,0.0,1.0,1.0,1.0,3,0.0,2.0,0.0,0.0,D
18,96,2.0,0.0,1.0,7,52,0.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
24,62,2.0,1.0,1.0,5,90,0.0,1.0,0,2.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
12,67,1.0,1.0,1.0,8,65,0.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
26,82,0.0,0.0,1.0,9,74,2.0,1.0,2,1.0,1.0,0.0,0.0,5,0.0,0.0,1.0,1.0,D
23,79,1.0,2.0,0.0,9,77,1.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
16,62,1.0,1.0,0.0,7,88,1.0,1.0,1,0.0,2.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
19,60,1.0,0.0,0.0,8,94,2.0,1.0,1,0.0,0.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
30,100,2.0,2.0,1.0,6,90,0.0,1.0,0,1.0,0.0,0.0,2.0,2,1.0,0.0,0.0,0.0,C
24,86,1.0,1.0,1.0,8,79,1.0,0.0,0,0.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
20,75,0.0,2.0,0.0,8,67,1.0,1.0,1,2.0,0.0,0.0,2.0,4,0.0,1.0,1.0,0.0,D
20,71,2.0,1.0,0.0,5,52,2.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
17,74,1.0,1.0,1.0,7,62,1.0,1.0,2,2.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
7,86,2.0,1.0,0.0,7,68,1.0,1.0,5,0.0,1.0,0.0,2.0,4,0.0,2.0,1.0,0.0,D
32,95,1.0,1.0,1.0,7,66,2.0,1.0,5,2.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,C
21,67,0.0,2.0,1.0,7,55,2.0,1.0,2,2.0,2.0,1.0,2.0,3,0.0,0.0,1.0,1.0,D
22,94,0.0,0.0,0.0,9,53,2.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
20,65,2.0,1.0,1.0,8,71,0.0,1.0,2,0.0,1.0,1.0,1.0,3,1.0,1.0,0.0,1.0,D
16,69,1.0,2.0,1.0,4,54,1.0,1.0,4,0.0,0.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
19,61,2.0,1.0,0.0,10,64,1.0,1.0,3,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
10,66,1.0,1.0,0.0,4,74,0.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,E
34,97,1.0,1.0,0.0,8,60,1.0,1.0,2,1.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,C
13,78,1.0,0.0,1.0,5,54,0.0,1.0,2,0.0,2.0,0.0,2.0,3,1.0,1.0,0.0,0.0,D
14,63,0.0,0.0,1.0,9,72,1.0,1.0,3,0.0,0.0,0.0,2.0,4,1.0,0.0,0.0,1.0,E
17,98,1.0,2.0,1.0,7,72,2.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
28,95,1.0,1.0,0.0,8,96,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,C
20,90,2.0,1.0,1.0,4,56,1.0,1.0,0,0.0,2.0,1.0,2.0,1,0.0,0.0,1.0,0.0,D
13,97,1.0,1.0,1.0,8,81,1.0,1.0,3,0.0,1.0,0.0,1.0,1,0.0,0.0,2.0,0.0,D
28,69,1.0,1.0,1.0,8,66,1.0,1.0,0,0.0,1.0,0.0,2.0,6,0.0,1.0,2.0,0.0,D
24,93,0.0,2.0,1.0,8,56,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,1.0,1.0,0.0,D
23,88,1.0,1.0,0.0,8,70,1.0,1.0,2,1.0,2.0,0.0,1.0,4,0.0,0.0,0.0,1.0,C
24,95,1.0,2.0,1.0,7,71,2.0,1.0,1,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
34,92,2.0,1.0,0.0,7,68,0.0,1.0,0,1.0,2.0,0.0,2.0,5,0.0,1.0,0.0,1.0,C
33,74,1.0,1.0,1.0,6,88,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,1.0,0.0,0.0,C
16,91,2.0,2.0,1.0,6,92,0.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,0.0,1.0,0.0,C
30,70,1.0,1.0,0.0,9,57,1.0,1.0,1,0.0,1.0,0.0,0.0,4,0.0,1.0,2.0,1.0,D
22,73,0.0,1.0,0.0,6,58,2.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,2.0,1.0,0.0,D
23,64,1.0,2.0,0.0,4,71,0.0,1.0,2,1.0,1.0,0.0,0.0,1,0.0,2.0,0.0,0.0,D
10,97,1.0,1.0,0.0,6,66,1.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,2.0,0.0,1.0,D
15,81,1.0,1.0,1.0,7,100,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
25,76,2.0,2.0,1.0,8,59,1.0,1.0,4,1.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,C
26,98,2.0,0.0,0.0,4,88,0.0,1.0,1,1.0,2.0,0.0,1.0,1,0.0,1.0,1.0,1.0,C
8,73,1.0,2.0,1.0,4,80,0.0,1.0,0,0.0,2.0,0.0,1.0,4,0.0,1.0,1.0,0.0,D
20,91,2.0,0.0,1.0,7,82,1.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
27,94,1.0,2.0,0.0,9,63,2.0,1.0,0,0.0,1.0,0.0,1.0,4,0.0,1.0,0.0,1.0,C
19,77,0.0,1.0,1.0,4,55,1.0,1.0,0,1.0,0.0,0.0,2.0,4,0.0,1.0,1.0,0.0,D
24,75,2.0,0.0,1.0,8,77,2.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,0.0,D
22,90,0.0,1.0,1.0,9,81,1.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
22,97,2.0,1.0,0.0,7,98,2.0,1.0,0,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,C
18,90,1.0,0.0,0.0,8,84,2.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,0.0,1.0,0.0,D
13,69,1.0,1.0,1.0,7,72,0.0,1.0,2,2.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,D
13,96,1.0,2.0,1.0,7,100,1.0,0.0,4,1.0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,C
20,83,0.0,2.0,1.0,10,58,1.0,1.0,0,0.0,2.0,0.0,1.0,1,0.0,0.0,0.0,1.0,D
19,93,0.0,0.0,1.0,6,81,1.0,1.0,2,2.0,1.0,1.0,2.0,3,1.0,1.0,1.0,1.0,D
17,68,1.0,1.0,1.0,7,63,1.0,0.0,0,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
18,91,0.0,2.0,0.0,6,96,1.0,1.0,2,0.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,C
26,84,1.0,2.0,1.0,7,71,1.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
18,96,2.0,0.0,0.0,7,57,0.0,1.0,1,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
12,67,2.0,1.0,1.0,9,57,0.0,1.0,0,0.0,1.0,1.0,2.0,2,0.0,1.0,1.0,0.0,D
24,77,2.0,0.0,1.0,9,82,0.0,1.0,1,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
19,93,2.0,1.0,1.0,8,68,1.0,1.0,1,2.0,2.0,0.0,2.0,3,0.0,2.0,0.0,1.0,C
20,61,2.0,2.0,0.0,9,68,1.0,1.0,1,2.0,0.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
30,64,2.0,1.0,0.0,6,81,0.0,1.0,3,1.0,1.0,0.0,0.0,2,0.0,1.0,0.0,1.0,D
20,100,0.0,1.0,1.0,6,61,2.0,0.0,3,1.0,1.0,0.0,2.0,4,0.0,1.0,2.0,0.0,C
22,71,1.0,0.0,1.0,8,57,1.0,1.0,1,0.0,2.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
13,99,2.0,0.0,0.0,7,83,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,2.0,2.0,1.0,D
19,67,1.0,0.0,0.0,10,50,1.0,1.0,0,2.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
24,74,2.0,2.0,0.0,4,95,2.0,1.0,1,2.0,1.0,0.0,1.0,4,0.0,2.0,1.0,1.0,C
11,90,0.0,0.0,1.0,8,59,0.0,1.0,1,0.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
21,86,2.0,1.0,0.0,8,72,1.0,1.0,0,2.0,2.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
21,83,1.0,2.0,1.0,6,61,2.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,2.0,0.0,0.0,C
20,81,0.0,1.0,1.0,6,61,0.0,0.0,0,0.0,1.0,0.0,2.0,4,1.0,0.0,0.0,1.0,D
26,94,0.0,2.0,1.0,6,92,0.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,C
22,69,1.0,1.0,1.0,5,79,1.0,1.0,1,0.0,0.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
29,78,2.0,1.0,1.0,9,66,1.0,1.0,2,0.0,1.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
14,66,1.0,1.0,1.0,10,63,0.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
21,84,2.0,2.0,1.0,6,61,0.0,1.0,1,1.0,2.0,1.0,0.0,4,0.0,0.0,1.0,1.0,D
21,70,1.0,2.0,0.0,6,78,1.0,1.0,3,1.0,0.0,0.0,1.0,2,0.0,1.0,2.0,0.0,D
14,73,2.0,1.0,0.0,5,87,2.0,1.0,2,1.0,1.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
26,79,1.0,0.0,1.0,5,63,1.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
34,61,1.0,1.0,1.0,6,67,2.0,1.0,1,2.0,1.0,1.0,1.0,2,0.0,2.0,1.0,0.0,D
20,64,0.0,1.0,1.0,9,86,1.0,1.0,0,0.0,2.0,1.0,0.0,4,0.0,0.0,0.0,1.0,D
23,87,2.0,2.0,1.0,10,87,1.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,C
21,77,1.0,1.0,1.0,6,60,1.0,1.0,1,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.0,D
16,95,0.0,1.0,1.0,6,69,0.0,1.0,2,0.0,2.0,0.0,1.0,3,1.0,1.0,0.0,0.0,D
9,88,0.0,1.0,1.0,5,93,0.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,2.0,0.0,0.0,D
16,60,1.0,0.0,0.0,8,87,0.0,1.0,0,0.0,0.0,0.0,2.0,5,0.0,0.0,0.0,0.0,D
12,85,2.0,2.0,0.0,8,58,0.0,1.0,1,0.0,2.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
30,64,1.0,1.0,0.0,7,69,1.0,1.0,3,2.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,D
19,91,1.0,1.0,1.0,6,99,2.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
18,100,2.0,0.0,0.0,9,76,0.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,D
25,81,1.0,0.0,1.0,8,86,1.0,1.0,1,0.0,1.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
13,87,2.0,0.0,1.0,8,55,2.0,1.0,1,2.0,2.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
15,69,1.0,2.0,0.0,8,92,0.0,1.0,0,0.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,D
20,78,2.0,1.0,0.0,7,80,2.0,1.0,2,2.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,C
26,94,0.0,1.0,0.0,6,59,2.0,1.0,4,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,C
23,67,2.0,2.0,1.0,8,69,0.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
21,71,1.0,1.0,0.0,8,54,2.0,1.0,1,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,D
20,78,0.0,1.0,0.0,8,89,2.0,0.0,0,1.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
22,88,1.0,1.0,1.0,5,87,0.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,2.0,0.0,0.0,C
21,75,1.0,0.0,1.0,8,75,2.0,1.0,1,1.0,1.0,1.0,0.0,2,0.0,0.0,1.0,0.0,D
14,97,0.0,1.0,1.0,7,73,1.0,1.0,2,1.0,0.0,0.0,2.0,3,0.0,1.0,1.0,0.0,D
20,64,1.0,0.0,1.0,6,73,2.0,1.0,3,1.0,2.0,0.0,0.0,5,0.0,2.0,2.0,1.0,D
14,75,2.0,1.0,0.0,8,52,1.0,1.0,3,1.0,1.0,0.0,1.0,1,0.0,2.0,0.0,0.0,D
20,88,1.0,1.0,1.0,7,68,1.0,1.0,0,0.0,2.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
17,69,1.0,1.0,0.0,10,56,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
35,86,0.0,1.0,0.0,8,59,1.0,1.0,2,0.0,0.0,0.0,2.0,2,0.0,1.0,1.0,1.0,C
20,67,0.0,0.0,1.0,7,98,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
12,62,1.0,2.0,1.0,7,63,2.0,1.0,1,2.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,D
23,97,2.0,0.0,1.0,9,94,2.0,1.0,2,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,C
30,82,1.0,2.0,1.0,7,71,1.0,1.0,3,0.0,2.0,0.0,1.0,3,0.0,2.0,2.0,1.0,C
16,92,1.0,1.0,1.0,7,76,2.0,0.0,0,2.0,1.0,1.0,1.0,2,0.0,2.0,2.0,0.0,D
11,73,1.0,2.0,0.0,5,58,1.0,0.0,0,1.0,1.0,1.0,2.0,4,0.0,1.0,0.0,0.0,D
12,80,1.0,0.0,0.0,6,75,1.0,1.0,1,0.0,2.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
17,98,2.0,2.0,0.0,6,68,1.0,1.0,2,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
18,90,0.0,2.0,0.0,7,52,2.0,1.0,2,1.0,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
20,89,2.0,1.0,1.0,6,70,0.0,1.0,1,0.0,1.0,1.0,2.0,3,0.0,0.0,1.0,1.0,D
24,62,0.0,2.0,1.0,6,91,1.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,D
16,82,1.0,1.0,0.0,7,56,0.0,1.0,0,2.0,2.0,1.0,0.0,1,1.0,0.0,2.0,1.0,C
18,79,2.0,0.0,0.0,9,51,2.0,1.0,2,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,D
20,97,1.0,1.0,1.0,8,56,0.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
21,70,0.0,0.0,1.0,8,84,1.0,1.0,1,2.0,2.0,0.0,2.0,3,1.0,2.0,0.0,0.0,D
21,71,1.0,2.0,1.0,8,90,1.0,1.0,3,0.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
23,76,1.0,2.0,1.0,6,52,0.0,1.0,3,1.0,1.0,0.0,1.0,4,0.0,1.0,1.0,0.0,D
22,65,1.0,1.0,1.0,4,81,2.0,1.0,5,1.0,1.0,0.0,2.0,4,0.0,1.0,2.0,1.0,D
23,94,1.0,2.0,0.0,8,76,0.0,1.0,3,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,C
11,82,2.0,1.0,0.0,8,63,2.0,1.0,1,1.0,1.0,0.0,1.0,5,0.0,0.0,0.0,0.0,D
20,94,0.0,1.0,0.0,7,69,0.0,1.0,0,0.0,1.0,0.0,2.0,3,1.0,0.0,1.0,1.0,D
23,93,1.0,1.0,1.0,6,97,0.0,0.0,1,1.0,1.0,0.0,2.0,2,0.0,1.0,1.0,0.0,C
16,82,1.0,2.0,1.0,6,81,1.0,1.0,1,1.0,1.0,1.0,1.0,4,0.0,1.0,0.0,0.0,D
16,63,1.0,1.0,0.0,8,79,1.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,1.0,1.0,0.0,D
17,97,1.0,1.0,1.0,8,61,0.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,D
23,76,1.0,2.0,1.0,8,98,1.0,1.0,0,1.0,0.0,0.0,1.0,2,0.0,2.0,1.0,1.0,D
26,76,0.0,0.0,1.0,8,88,0.0,1.0,2,0.0,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
18,72,2.0,1.0,1.0,8,69,2.0,0.0,2,2.0,1.0,0.0,1.0,4,1.0,0.0,2.0,1.0,D
25,78,2.0,0.0,1.0,8,91,1.0,1.0,3,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
21,70,0.0,1.0,0.0,6,61,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
19,75,1.0,2.0,1.0,5,61,2.0,1.0,0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,D
19,92,1.0,1.0,1.0,7,90,1.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,1.0,C
24,93,0.0,2.0,1.0,8,78,1.0,1.0,1,2.0,1.0,0.0,1.0,4,0.0,0.0,0.0,1.0,C
22,72,1.0,1.0,0.0,5,78,2.0,1.0,1,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
34,79,2.0,0.0,1.0,7,79,0.0,1.0,3,1.0,2.0,1.0,0.0,2,1.0,0.0,1.0,0.0,C
15,95,1.0,1.0,0.0,9,56,1.0,0.0,3,0.0,2.0,0.0,2.0,1,0.0,0.0,0.0,0.0,D
23,62,2.0,2.0,1.0,7,67,0.0,1.0,1,0.0,1.0,0.0,0.0,4,0.0,2.0,1.0,1.0,D
17,96,1.0,0.0,1.0,9,79,0.0,0.0,3,1.0,1.0,1.0,1.0,2,0.0,2.0,1.0,0.0,D
15,69,0.0,1.0,1.0,9,62,0.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
20,87,0.0,1.0,1.0,7,75,2.0,1.0,1,0.0,1.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
21,83,2.0,1.0,0.0,6,78,1.0,1.0,2,2.0,2.0,0.0,2.0,3,1.0,0.0,0.0,1.0,D
38,82,1.0,0.0,0.0,6,97,0.0,1.0,2,0.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,C
19,94,0.0,1.0,0.0,7,62,1.0,1.0,0,1.0,1.0,0.0,0.0,3,1.0,0.0,1.0,0.0,D
13,64,1.0,2.0,1.0,5,72,1.0,1.0,2,1.0,1.0,1.0,1.0,2,0.0,2.0,1.0,0.0,D
22,74,2.0,2.0,1.0,5,99,1.0,1.0,0,0.0,1.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
8,82,2.0,0.0,0.0,4,59,1.0,1.0,1,1.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
19,92,1.0,1.0,1.0,7,89,1.0,0.0,0,0.0,2.0,1.0,1.0,2,0.0,2.0,0.0,0.0,D
20,69,1.0,0.0,0.0,10,59,1.0,1.0,2,2.0,2.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
25,92,2.0,1.0,0.0,4,93,2.0,1.0,3,2.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
26,76,2.0,0.0,1.0,7,74,1.0,1.0,4,1.0,2.0,0.0,2.0,3,0.0,0.0,1.0,1.0,C
17,68,1.0,0.0,1.0,7,99,2.0,1.0,2,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
19,90,2.0,2.0,0.0,7,59,0.0,1.0,3,2.0,1.0,0.0,1.0,3,0.0,1.0,1.0,0.0,C
15,64,0.0,0.0,1.0,9,84,0.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,1.0,2.0,0.0,E
13,81,0.0,1.0,1.0,6,85,0.0,1.0,1,0.0,1.0,1.0,1.0,3,0.0,0.0,1.0,0.0,D
22,63,0.0,2.0,1.0,4,86,0.0,1.0,0,0.0,2.0,0.0,1.0,4,0.0,1.0,0.0,1.0,D
12,74,0.0,2.0,1.0,6,55,2.0,1.0,0,1.0,0.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
18,84,2.0,0.0,0.0,6,64,1.0,1.0,2,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,1.0,D
14,82,1.0,1.0,1.0,4,67,1.0,1.0,1,2.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
23,76,1.0,1.0,0.0,7,66,1.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
12,69,2.0,2.0,1.0,7,53,0.0,1.0,2,0.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
9,78,0.0,2.0,0.0,6,87,1.0,1.0,0,1.0,2.0,1.0,2.0,3,0.0,2.0,0.0,0.0,D
19,98,1.0,2.0,1.0,5,76,1.0,1.0,2,1.0,1.0,1.0,2.0,3,0.0,0.0,1.0,0.0,C
20,94,2.0,1.0,0.0,8,59,2.0,1.0,3,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,1.0,C
21,66,2.0,1.0,0.0,7,61,1.0,1.0,2,2.0,2.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
17,61,2.0,1.0,1.0,7,55,2.0,1.0,1,1.0,1.0,1.0,0.0,2,1.0,1.0,0.0,0.0,D
19,97,0.0,1.0,0.0,8,73,1.0,1.0,2,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,D
22,81,1.0,0.0,1.0,7,80,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
26,82,2.0,0.0,0.0,7,79,1.0,1.0,1,1.0,1.0,0.0,2.0,2,1.0,2.0,0.0,1.0,D
8,91,2.0,0.0,0.0,6,98,1.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
18,73,1.0,1.0,0.0,5,65,1.0,1.0,1,0.0,2.0,0.0,0.0,3,0.0,1.0,1.0,1.0,D
21,79,0.0,1.0,1.0,7,88,0.0,1.0,0,0.0,1.0,1.0,0.0,4,0.0,0.0,1.0,0.0,D
14,99,2.0,1.0,0.0,6,86,0.0,1.0,2,2.0,2.0,1.0,0.0,4,0.0,1.0,0.0,0.0,C
30,87,1.0,1.0,0.0,8,53,0.0,1.0,1,0.0,2.0,1.0,1.0,1,0.0,2.0,0.0,0.0,C
16,66,1.0,1.0,1.0,7,97,1.0,1.0,5,0.0,2.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
20,65,1.0,1.0,1.0,8,97,2.0,1.0,0,0.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
23,68,1.0,2.0,1.0,6,70,1.0,1.0,4,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
16,91,1.0,1.0,1.0,5,71,1.0,1.0,2,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
9,72,1.0,2.0,1.0,10,91,1.0,0.0,1,2.0,1.0,0.0,1.0,2,0.0,0.0,2.0,1.0,D
17,61,0.0,2.0,1.0,7,75,1.0,0.0,2,1.0,2.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
26,98,2.0,0.0,0.0,8,90,0.0,1.0,1,2.0,0.0,0.0,2.0,2,1.0,2.0,1.0,1.0,C
18,67,2.0,1.0,0.0,5,52,2.0,1.0,0,1.0,1.0,1.0,1.0,4,0.0,2.0,1.0,0.0,D
15,60,2.0,1.0,0.0,7,63,0.0,1.0,0,0.0,2.0,0.0,2.0,1,1.0,0.0,2.0,1.0,E
26,69,2.0,1.0,0.0,9,55,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
18,69,1.0,0.0,1.0,5,73,0.0,1.0,1,0.0,2.0,0.0,2.0,4,0.0,2.0,1.0,0.0,D
17,77,1.0,2.0,1.0,10,93,0.0,1.0,3,2.0,2.0,1.0,2.0,1,0.0,1.0,2.0,1.0,D
21,97,0.0,0.0,0.0,7,78,1.0,1.0,0,2.0,1.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
25,95,0.0,2.0,0.0,6,76,1.0,1.0,1,0.0,1.0,0.0,2.0,5,0.0,0.0,0.0,0.0,C
34,78,1.0,2.0,1.0,8,68,1.0,1.0,1,1.0,1.0,0.0,0.0,2,0.0,1.0,0.0,0.0,C
25,76,1.0,1.0,1.0,9,53,1.0,1.0,0,2.0,2.0,1.0,2.0,3,0.0,0.0,1.0,0.0,D
27,82,2.0,0.0,1.0,6,88,1.0,1.0,2,2.0,2.0,1.0,1.0,3,0.0,0.0,0.0,0.0,C
14,62,1.0,1.0,1.0,7,97,2.0,1.0,0,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,0.0,D
